TRACE (ray tracing) @ frequency of    1700.00     Hz
Reg Path(Re)  TimeG(s) %dTimeG/T %dPath/WL    WL(km)    R(Re) Alt(km)    Lat^o   Long^o     L(Re)         F/Fge           F/FgH         n(cm-3)       %H+  %He+   %O+ LHR/kHz   RefrInd VeK^o AzK^o ThK^o ThG^o PhK^o Gen^o Res^o
 0 0.816     0.255      33.6      36.1      12.4      5.79203  30530.  -8.7103   1.8623   5.928             0.46272       849.55365            8.34 100.0   0.0   0.0   0.085  14.2      99.9 193.5 178.0 179.9 180.0 157.7 117.6
 0 0.823     0.257      33.6      36.1      12.4      5.79104  30524.  -8.7775   1.8786   5.929             0.46237       848.90802            8.34 100.0   0.0   0.0   0.085  14.2      99.7 193.5 178.4 179.9 180.0 157.6 117.5
 0 0.830     0.259      33.6      36.1      12.4      5.79003  30517.  -8.8447   1.8949   5.930             0.46201       848.25372            8.34 100.0   0.0   0.0   0.085  14.2      99.4 193.5 178.7 179.9 180.0 157.5 117.5
 0 0.838     0.261      33.6      36.1      12.5      5.78902  30511.  -8.9119   1.9113   5.931             0.46165       847.58954            8.34 100.0   0.0   0.0   0.085  14.2      99.2 193.5 179.1 179.9 180.0 157.4 117.5
 0 0.845     0.263      33.5      36.1      12.5      5.78799  30504.  -8.9792   1.9276   5.932             0.46128       846.91669            8.35 100.0   0.0   0.0   0.085  14.1      99.0 193.5 179.5 180.0 180.0 157.3 117.5
 0 0.852     0.265      33.5      36.1      12.5      5.78694  30498.  -9.0464   1.9440   5.934             0.46091       846.23383            8.35 100.0   0.0   0.0   0.085  14.1      98.7 193.5 179.8 180.0 180.0 157.2 117.4
 0 0.859     0.267      33.5      36.1      12.5      5.78588  30491.  -9.1138   1.9604   5.935             0.46053       845.54095            8.35 100.0   0.0   0.0   0.085  14.1      98.5 193.5 179.8 180.0 360.0 157.1 117.4
 0 0.866     0.269      33.5      36.1      12.5      5.78480  30484.  -9.1811   1.9768   5.936             0.46015       844.83936            8.35 100.0   0.0   0.0   0.085  14.1      98.3 193.5 179.4 180.0 360.0 157.0 117.4
 0 0.873     0.271      33.4      36.1      12.5      5.78372  30477.  -9.2485   1.9932   5.937             0.45977       844.12903            8.35 100.0   0.0   0.0   0.085  14.1      98.0 193.5 179.1 179.9 360.0 156.9 117.4
 0 0.880     0.273      33.4      36.1      12.5      5.78261  30470.  -9.3160   2.0097   5.938             0.45937       843.40765            8.35 100.0   0.0   0.0   0.086  14.1      97.8 193.5 178.7 179.9 360.0 156.7 117.3
 0 0.887     0.275      33.4      36.1      12.5      5.78150  30463.  -9.3835   2.0262   5.939             0.45898       842.67871            8.35 100.0   0.0   0.0   0.086  14.1      97.6 193.5 178.3 179.9 360.0 156.6 117.3
 0 0.894     0.277      33.4      36.1      12.5      5.78036  30456.  -9.4511   2.0426   5.941             0.45857       841.93835            8.35 100.0   0.0   0.0   0.086  14.1      97.3 193.5 178.0 179.8 360.0 156.5 117.3
 0 0.901     0.279      33.4      36.2      12.5      5.77922  30448.  -9.5187   2.0591   5.942             0.45816       841.19073            8.36 100.0   0.0   0.0   0.086  14.1      97.1 193.5 177.6 179.8 360.0 156.4 117.3
 0 0.908     0.281      33.3      36.2      12.5      5.77806  30441.  -9.5863   2.0756   5.943             0.45775       840.43292            8.36 100.0   0.0   0.0   0.086  14.1      96.9 193.5 177.2 179.8 360.0 156.3 117.2
 0 0.916     0.283      33.3      36.2      12.5      5.77688  30434.  -9.6540   2.0922   5.944             0.45733       839.66656            8.36 100.0   0.0   0.0   0.086  14.1      96.6 193.5 176.9 179.8 360.0 156.2 117.2
 0 0.923     0.285      33.3      36.2      12.5      5.77570  30426.  -9.7216   2.1087   5.945             0.45691       838.89160            8.36 100.0   0.0   0.0   0.086  14.1      96.4 193.5 176.5 179.7 360.0 156.0 117.2
 0 0.930     0.287      33.3      36.2      12.5      5.77450  30418.  -9.7894   2.1253   5.946             0.45649       838.10767            8.36 100.0   0.0   0.0   0.086  14.1      96.2 193.5 176.1 179.7 360.0 155.9 117.2
 0 0.937     0.289      33.3      36.2      12.6      5.77328  30411.  -9.8571   2.1418   5.948             0.45605       837.31311            8.36 100.0   0.0   0.0   0.086  14.1      95.9 193.5 175.7 179.7 360.0 155.8 117.1
 0 0.944     0.291      33.3      36.2      12.6      5.77205  30403.  -9.9249   2.1584   5.949             0.45562       836.51019            8.36 100.0   0.0   0.0   0.086  14.0      95.7 193.6 175.4 179.6 360.0 155.7 117.1
 0 0.951     0.293      33.3      36.2      12.6      5.77081  30395.  -9.9929   2.1750   5.950             0.45517       835.69818            8.36 100.0   0.0   0.0   0.086  14.0      95.5 193.6 175.0 179.6 360.0 155.6 117.1
 0 0.958     0.294      33.3      36.3      12.6      5.76955  30387. -10.0608   2.1917   5.951             0.45473       834.87933            8.37 100.0   0.0   0.0   0.086  14.0      95.2 193.6 174.6 179.6 360.0 155.4 117.0
 0 0.965     0.296      33.2      36.3      12.6      5.76828  30379. -10.1288   2.2083   5.952             0.45428       834.05090            8.37 100.0   0.0   0.0   0.086  14.0      95.0 193.6 174.3 179.5 360.0 155.3 117.0
 0 0.973     0.298      33.2      36.3      12.6      5.76700  30371. -10.1968   2.2250   5.954             0.45382       833.21234            8.37 100.0   0.0   0.0   0.087  14.0      94.8 193.6 173.9 179.5 360.0 155.2 117.0
 0 0.980     0.300      33.2      36.3      12.6      5.76570  30362. -10.2649   2.2417   5.955             0.45336       832.36499            8.37 100.0   0.0   0.0   0.087  14.0      94.5 193.6 173.5 179.5 360.0 155.1 117.0
 0 0.987     0.302      33.2      36.3      12.6      5.76438  30354. -10.3329   2.2584   5.956             0.45289       831.50867            8.37 100.0   0.0   0.0   0.087  14.0      94.3 193.6 173.1 179.5 360.0 154.9 116.9
 0 0.994     0.304      33.2      36.4      12.6      5.76305  30345. -10.4010   2.2751   5.957             0.45242       830.64221            8.37 100.0   0.0   0.0   0.087  14.0      94.0 193.6 172.8 179.4 360.0 154.8 116.9
 0  1.00     0.306      33.2      36.4      12.6      5.76171  30337. -10.4692   2.2918   5.958             0.45194       829.76831            8.38 100.0   0.0   0.0   0.087  14.0      93.8 193.6 172.4 179.4 360.0 154.7 116.9
 0  1.01     0.308      33.2      36.4      12.6      5.76035  30328. -10.5374   2.3086   5.960             0.45146       828.88409            8.38 100.0   0.0   0.0   0.087  14.0      93.6 193.6 172.0 179.4 360.0 154.5 116.8
 0  1.02     0.310      33.2      36.5      12.6      5.75898  30319. -10.6057   2.3254   5.961             0.45098       827.99133            8.38 100.0   0.0   0.0   0.087  14.0      93.3 193.6 171.6 179.3 360.0 154.4 116.8
 0  1.02     0.312      33.2      36.5      12.6      5.75760  30311. -10.6740   2.3422   5.962             0.45048       827.09015            8.38 100.0   0.0   0.0   0.087  14.0      93.1 193.6 171.3 179.3 360.0 154.3 116.8
 0  1.03     0.314      33.2      36.5      12.6      5.75619  30302. -10.7425   2.3590   5.963             0.44999       826.17926            8.38 100.0   0.0   0.0   0.087  14.0      92.9 193.6 170.9 179.3 360.0 154.2 116.7
 0  1.04     0.316      33.2      36.6      12.6      5.75478  30293. -10.8109   2.3758   5.965             0.44949       825.26013            8.38 100.0   0.0   0.0   0.087  14.0      92.6 193.6 170.5 179.2 360.0 154.0 116.7
 0  1.04     0.318      33.2      36.6      12.6      5.75335  30284. -10.8794   2.3927   5.966             0.44898       824.33191            8.39 100.0   0.0   0.0   0.087  14.0      92.4 193.6 170.1 179.2 360.0 153.9 116.7
 0  1.05     0.320      33.2      36.6      12.6      5.75190  30274. -10.9478   2.4096   5.967             0.44847       823.39502            8.39 100.0   0.0   0.0   0.088  14.0      92.1 193.6 169.8 179.2 360.0 153.8 116.6
 0  1.06     0.322      33.2      36.7      12.6      5.75045  30265. -11.0164   2.4265   5.968             0.44796       822.44952            8.39 100.0   0.0   0.0   0.088  14.0      91.9 193.6 169.4 179.2 360.0 153.6 116.6
 0  1.07     0.324      33.2      36.7      12.6      5.74897  30256. -11.0849   2.4434   5.970             0.44744       821.49500            8.39 100.0   0.0   0.0   0.088  14.0      91.7 193.6 169.0 179.1 360.0 153.5 116.6
 0  1.07     0.326      33.2      36.7      12.6      5.74749  30246. -11.1536   2.4603   5.971             0.44691       820.53198            8.39 100.0   0.0   0.0   0.088  14.0      91.4 193.6 168.7 179.1 360.0 153.4 116.5
 0  1.08     0.328      33.2      36.8      12.6      5.74598  30237. -11.2224   2.4773   5.972             0.44638       819.55719            8.39 100.0   0.0   0.0   0.088  14.0      91.2 193.6 168.3 179.1 360.0 153.2 116.5
 0  1.09     0.330      33.2      36.8      12.6      5.74446  30227. -11.2912   2.4943   5.973             0.44585       818.57666            8.40 100.0   0.0   0.0   0.088  14.0      91.0 193.6 167.9 179.0 360.0 153.1 116.5
 0  1.10     0.332      33.2      36.9      12.6      5.74293  30217. -11.3600   2.5113   5.975             0.44531       817.58575            8.40 100.0   0.0   0.0   0.088  14.0      90.7 193.6 167.5 179.0 360.0 153.0 116.4
 0  1.10     0.334      33.2      36.9      12.5      5.74138  30207. -11.4289   2.5283   5.976             0.44476       816.58722            8.40 100.0   0.0   0.0   0.088  14.1      90.5 193.6 167.2 179.0 360.0 152.8 116.4
 0  1.11     0.336      33.2      37.0      12.5      5.73982  30197. -11.4977   2.5453   5.977             0.44421       815.57800            8.40 100.0   0.0   0.0   0.088  14.1      90.2 193.6 166.8 179.0 360.0 152.7 116.4
 0  1.12     0.337      33.3      37.0      12.5      5.73824  30187. -11.5667   2.5624   5.979             0.44366       814.56152            8.40 100.0   0.0   0.0   0.088  14.1      90.0 193.6 166.4 178.9 360.0 152.5 116.3
 0  1.12     0.339      33.3      37.1      12.5      5.73664  30177. -11.6357   2.5795   5.980             0.44310       813.53339            8.40 100.0   0.0   0.0   0.089  14.1      89.8 193.6 166.0 178.9 360.0 152.4 116.3
 0  1.13     0.341      33.3      37.1      12.5      5.73503  30167. -11.7048   2.5966   5.981             0.44254       812.49817            8.41 100.0   0.0   0.0   0.089  14.1      89.5 193.6 165.7 178.9 360.0 152.3 116.3
 0  1.14     0.343      33.3      37.2      12.5      5.73340  30156. -11.7740   2.6137   5.982             0.44197       811.45294            8.41 100.0   0.0   0.0   0.089  14.1      89.3 193.6 165.3 178.9 360.0 152.1 116.2
 0  1.15     0.345      33.3      37.2      12.5      5.73176  30146. -11.8432   2.6309   5.984             0.44139       810.39868            8.41 100.0   0.0   0.0   0.089  14.1      89.0 193.6 164.9 178.9 360.0 152.0 116.2
 0  1.15     0.347      33.3      37.3      12.5      5.73010  30135. -11.9125   2.6480   5.985             0.44081       809.33563            8.41 100.0   0.0   0.0   0.089  14.1      88.8 193.6 164.5 178.8 360.0 151.8 116.2
 0  1.16     0.349      33.3      37.4      12.5      5.72842  30125. -11.9818   2.6652   5.986             0.44023       808.26276            8.41 100.0   0.0   0.0   0.089  14.1      88.6 193.6 164.2 178.8 360.0 151.7 116.1
 0  1.17     0.351      33.3      37.4      12.5      5.72673  30114. -12.0511   2.6825   5.988             0.43964       807.18195            8.42 100.0   0.0   0.0   0.089  14.1      88.3 193.7 163.8 178.8 360.0 151.6 116.1
 0  1.18     0.353      33.4      37.5      12.5      5.72502  30103. -12.1205   2.6997   5.989             0.43905       806.09052            8.42 100.0   0.0   0.0   0.089  14.1      88.1 193.7 163.4 178.8 360.0 151.4 116.0
 0  1.18     0.355      33.4      37.5      12.5      5.72329  30092. -12.1899   2.7170   5.990             0.43845       804.98987            8.42 100.0   0.0   0.0   0.090  14.1      87.9 193.7 163.0 178.8 360.0 151.3 116.0
 0  1.19     0.357      33.4      37.6      12.5      5.72155  30081. -12.2595   2.7343   5.992             0.43784       803.88074            8.42 100.0   0.0   0.0   0.090  14.1      87.6 193.7 162.7 178.7 360.0 151.1 116.0
 0  1.20     0.359      33.4      37.7      12.5      5.71978  30070. -12.3291   2.7516   5.993             0.43723       802.76044            8.42 100.0   0.0   0.0   0.090  14.2      87.4 193.7 162.3 178.7 360.0 151.0 115.9
 0  1.21     0.361      33.4      37.8      12.4      5.71801  30058. -12.3988   2.7689   5.994             0.43662       801.63269            8.43 100.0   0.0   0.0   0.090  14.2      87.1 193.7 161.9 178.7 360.0 150.8 115.9
 0  1.21     0.363      33.5      37.8      12.4      5.71621  30047. -12.4685   2.7863   5.996             0.43600       800.49371            8.43 100.0   0.0   0.0   0.090  14.2      86.9 193.7 161.5 178.7 360.0 150.7 115.8
 0  1.22     0.365      33.5      37.9      12.4      5.71439  30035. -12.5382   2.8037   5.997             0.43537       799.34607            8.43 100.0   0.0   0.0   0.090  14.2      86.7 193.7 161.2 178.7 360.0 150.5 115.8
 0  1.23     0.367      33.5      38.0      12.4      5.71256  30024. -12.6080   2.8211   5.998             0.43474       798.18933            8.43 100.0   0.0   0.0   0.090  14.2      86.4 193.7 160.8 178.7 360.0 150.4 115.8
 0  1.23     0.369      33.5      38.1      12.4      5.71071  30012. -12.6780   2.8385   6.000             0.43411       797.02332            8.43 100.0   0.0   0.0   0.090  14.2      86.2 193.7 160.4 178.7 360.0 150.3 115.7
 0  1.24     0.371      33.6      38.1      12.4      5.70884  30000. -12.7480   2.8560   6.001             0.43347       795.84790            8.44 100.0   0.0   0.0   0.091  14.2      86.0 193.7 160.1 178.7 360.0 150.1 115.7
 0  1.25     0.373      33.6      38.2      12.4      5.70696  29988. -12.8180   2.8735   6.002             0.43282       794.66205            8.44 100.0   0.0   0.0   0.091  14.2      85.7 193.7 159.7 178.7 360.0 150.0 115.6
 0  1.26     0.375      33.6      38.3      12.4      5.70505  29976. -12.8881   2.8910   6.004             0.43217       793.46655            8.44 100.0   0.0   0.0   0.091  14.3      85.5 193.7 159.3 178.6 360.0 149.8 115.6
 0  1.26     0.377      33.6      38.4      12.4      5.70313  29964. -12.9582   2.9086   6.005             0.43152       792.26263            8.44 100.0   0.0   0.0   0.091  14.3      85.3 193.7 158.9 178.6 360.0 149.7 115.6
 0  1.27     0.379      33.7      38.5      12.3      5.70119  29951. -13.0284   2.9261   6.006             0.43085       791.04828            8.45 100.0   0.0   0.0   0.091  14.3      85.0 193.7 158.6 178.6 360.0 149.5 115.5
 0  1.28     0.381      33.7      38.6      12.3      5.69922  29939. -13.0987   2.9437   6.008             0.43019       789.82324            8.45 100.0   0.0   0.0   0.091  14.3      84.8 193.7 158.2 178.6 360.0 149.4 115.5
 0  1.29     0.383      33.7      38.7      12.3      5.69724  29926. -13.1691   2.9614   6.009             0.42951       788.58917            8.45 100.0   0.0   0.0   0.091  14.3      84.6 193.7 157.8 178.6 360.0 149.2 115.4
 0  1.29     0.385      33.8      38.8      12.3      5.69524  29913. -13.2396   2.9790   6.011             0.42884       787.34558            8.45 100.0   0.0   0.0   0.091  14.3      84.3 193.7 157.5 178.6 360.0 149.1 115.4
 0  1.30     0.387      33.8      38.9      12.3      5.69322  29901. -13.3101   2.9967   6.012             0.42815       786.09119            8.46 100.0   0.0   0.0   0.092  14.4      84.1 193.7 157.1 178.6 360.0 148.9 115.4
 0  1.31     0.389      33.8      39.0      12.3      5.69118  29888. -13.3806   3.0144   6.013             0.42747       784.82690            8.46 100.0   0.0   0.0   0.092  14.4      83.9 193.7 156.7 178.6 360.0 148.8 115.3
 0  1.32     0.391      33.9      39.1      12.3      5.68912  29874. -13.4512   3.0322   6.015             0.42677       783.55267            8.46 100.0   0.0   0.0   0.092  14.4      83.6 193.7 156.4 178.6 360.0 148.6 115.3
 0  1.32     0.393      33.9      39.2      12.2      5.68703  29861. -13.5220   3.0499   6.016             0.42607       782.26752            8.46 100.0   0.0   0.0   0.092  14.4      83.4 193.7 156.0 178.6 360.0 148.4 115.2
 0  1.33     0.395      34.0      39.3      12.2      5.68493  29848. -13.5928   3.0677   6.017             0.42537       780.97174            8.47 100.0   0.0   0.0   0.092  14.4      83.2 193.7 155.6 178.7 360.0 148.3 115.2
 0  1.34     0.397      34.0      39.4      12.2      5.68280  29834. -13.6637   3.0856   6.019             0.42466       779.66711            8.47 100.0   0.0   0.0   0.092  14.4      82.9 193.7 155.2 178.7 360.0 148.1 115.1
 0  1.35     0.399      34.0      39.5      12.2      5.68065  29820. -13.7346   3.1034   6.020             0.42394       778.35089            8.47 100.0   0.0   0.0   0.093  14.5      82.7 193.7 154.9 178.7 360.0 148.0 115.1
 0  1.35     0.401      34.1      39.6      12.2      5.67848  29807. -13.8057   3.1213   6.021             0.42322       777.02527            8.47 100.0   0.0   0.0   0.093  14.5      82.5 193.8 154.5 178.7 360.0 147.8 115.0
 0  1.36     0.403      34.1      39.8      12.2      5.67629  29793. -13.8768   3.1393   6.023             0.42249       775.68701            8.48 100.0   0.0   0.0   0.093  14.5      82.2 193.8 154.1 178.7 360.0 147.7 115.0
 0  1.37     0.405      34.2      39.9      12.1      5.67408  29779. -13.9481   3.1572   6.024             0.42175       774.33911            8.48 100.0   0.0   0.0   0.093  14.5      82.0 193.8 153.8 178.7 360.0 147.5 114.9
 0  1.38     0.407      34.2      40.0      12.1      5.67184  29764. -14.0193   3.1752   6.025             0.42101       772.98022            8.48 100.0   0.0   0.0   0.093  14.6      81.8 193.8 153.4 178.7 360.0 147.4 114.9
 0  1.38     0.409      34.2      40.1      12.1      5.66957  29750. -14.0907   3.1932   6.027             0.42027       771.61011            8.48 100.0   0.0   0.0   0.093  14.6      81.5 193.8 153.0 178.7 360.0 147.2 114.9
 0  1.39     0.411      34.3      40.3      12.1      5.66729  29735. -14.1621   3.2113   6.028             0.41952       770.22955            8.49 100.0   0.0   0.0   0.093  14.6      81.3 193.8 152.7 178.8 360.0 147.0 114.8
 0  1.40     0.413      34.4      40.4      12.1      5.66498  29721. -14.2337   3.2294   6.029             0.41876       768.83771            8.49 100.0   0.0   0.0   0.094  14.6      81.1 193.8 152.3 178.8 360.0 146.9 114.8
 0  1.41     0.415      34.4      40.5      12.0      5.66264  29706. -14.3054   3.2475   6.031             0.41799       767.43494            8.49 100.0   0.0   0.0   0.094  14.6      80.8 193.8 151.9 178.8 360.0 146.7 114.7
 0  1.42     0.417      34.4      40.7      12.0      5.66029  29691. -14.3771   3.2657   6.032             0.41722       766.02136            8.50 100.0   0.0   0.0   0.094  14.7      80.6 193.8 151.6 178.8 360.0 146.6 114.7
 0  1.42     0.419      34.5      40.8      12.0      5.65790  29675. -14.4489   3.2839   6.034             0.41645       764.59650            8.50 100.0   0.0   0.0   0.094  14.7      80.4 193.8 151.2 178.8 360.0 146.4 114.6
 0  1.43     0.421      34.6      41.0      12.0      5.65549  29660. -14.5208   3.3021   6.035             0.41566       763.16040            8.50 100.0   0.0   0.0   0.094  14.7      80.2 193.8 150.9 178.9 360.0 146.2 114.6
 0  1.44     0.423      34.6      41.1      12.0      5.65306  29645. -14.5928   3.3204   6.036             0.41488       761.71320            8.50 100.0   0.0   0.0   0.094  14.7      79.9 193.8 150.5 178.9 360.0 146.1 114.5
 0  1.45     0.425      34.7      41.3      11.9      5.65060  29629. -14.6650   3.3387   6.038             0.41408       760.25360            8.51 100.0   0.0   0.0   0.095  14.8      79.7 193.8 150.1 178.9 360.0 145.9 114.5
 0  1.45     0.427      34.7      41.4      11.9      5.64811  29613. -14.7371   3.3570   6.039             0.41328       758.78101            8.51 100.0   0.0   0.0   0.095  14.8      79.5 193.8 149.8 179.0 360.0 145.7 114.4
 0  1.46     0.429      34.8      41.6      11.9      5.64560  29597. -14.8094   3.3754   6.040             0.41247       757.29871            8.51 100.0   0.0   0.0   0.095  14.8      79.3 193.8 149.4 179.0 360.0 145.6 114.4
 0  1.47     0.431      34.8      41.8      11.9      5.64306  29581. -14.8819   3.3939   6.042             0.41166       755.80444            8.52 100.0   0.0   0.0   0.095  14.9      79.0 193.8 149.0 179.0 360.0 145.4 114.3
 0  1.48     0.433      34.9      41.9      11.8      5.64049  29565. -14.9544   3.4123   6.043             0.41084       754.29755            8.52 100.0   0.0   0.0   0.095  14.9      78.8 193.8 148.7 179.1 360.0 145.3 114.3
 0  1.49     0.435      35.0      42.1      11.8      5.63790  29548. -15.0270   3.4308   6.044             0.41001       752.77850            8.52 100.0   0.0   0.0   0.096  14.9      78.6 193.8 148.3 179.1 360.0 145.1 114.2
 0  1.49     0.437      35.0      42.3      11.8      5.63527  29531. -15.0998   3.4494   6.046             0.40918       751.24756            8.53 100.0   0.0   0.0   0.096  14.9      78.4 193.8 148.0 179.1 360.0 144.9 114.2
 0  1.50     0.439      35.1      42.5      11.8      5.63262  29514. -15.1727   3.4680   6.047             0.40834       749.70367            8.53 100.0   0.0   0.0   0.096  15.0      78.1 193.8 147.6 179.2 360.0 144.8 114.1
 0  1.51     0.441      35.2      42.7      11.7      5.62994  29497. -15.2457   3.4866   6.048             0.40749       748.14886            8.53 100.0   0.0   0.0   0.096  15.0      77.9 193.8 147.2 179.2 360.0 144.6 114.0
 0  1.52     0.443      35.2      42.9      11.7      5.62722  29480. -15.3187   3.5053   6.049             0.40663       746.57971            8.54 100.0   0.0   0.0   0.096  15.0      77.7 193.8 146.9 179.3 360.0 144.4 114.0
 0  1.52     0.445      35.3      43.0      11.7      5.62448  29463. -15.3920   3.5240   6.051             0.40577       744.99878            8.54 100.0   0.0   0.0   0.097  15.1      77.5 193.9 146.5 179.3 360.0 144.2 113.9
 0  1.53     0.448      35.4      43.3      11.7      5.62170  29445. -15.4653   3.5428   6.052             0.40490       743.40460            8.54 100.0   0.0   0.0   0.097  15.1      77.2 193.9 146.2 179.3 360.0 144.1 113.9
 0  1.54     0.450      35.4      43.5      11.6      5.61890  29427. -15.5388   3.5616   6.053             0.40403       741.79712            8.55 100.0   0.0   0.0   0.097  15.1      77.0 193.9 145.8 179.4 360.0 143.9 113.8
 0  1.55     0.452      35.5      43.7      11.6      5.61606  29409. -15.6124   3.5804   6.055             0.40315       740.17706            8.55 100.0   0.0   0.0   0.097  15.2      76.8 193.9 145.4 179.4 360.0 143.7 113.8
 0  1.56     0.454      35.6      43.9      11.6      5.61319  29391. -15.6861   3.5993   6.056             0.40226       738.54364            8.55 100.0   0.0   0.0   0.097  15.2      76.6 193.9 145.1 179.5 360.0 143.6 113.7
 0  1.56     0.456      35.7      44.1      11.6      5.61029  29372. -15.7600   3.6183   6.057             0.40136       736.89844            8.56 100.0   0.0   0.0   0.098  15.2      76.4 193.9 144.7 179.5 360.0 143.4 113.7
 0  1.57     0.458      35.7      44.3      11.5      5.60736  29353. -15.8340   3.6373   6.058             0.40046       735.23920            8.56 100.0   0.0   0.0   0.098  15.3      76.1 193.9 144.4 179.6 360.0 143.2 113.6
 0  1.58     0.460      35.8      44.6      11.5      5.60439  29335. -15.9081   3.6564   6.060             0.39955       733.56488            8.56 100.0   0.0   0.0   0.098  15.3      75.9 193.9 144.0 179.7 360.0 143.0 113.5
 0  1.59     0.462      35.9      44.8      11.5      5.60138  29315. -15.9824   3.6755   6.061             0.39863       731.87701            8.57 100.0   0.0   0.0   0.098  15.4      75.7 193.9 143.7 179.7 360.0 142.9 113.5
 0  1.60     0.464      36.0      45.0      11.5      5.59835  29296. -16.0569   3.6946   6.062             0.39770       730.17560            8.57 100.0   0.0   0.0   0.098  15.4      75.5 193.9 143.3 179.8 360.0 142.7 113.4
 0  1.60     0.466      36.1      45.3      11.4      5.59527  29276. -16.1315   3.7138   6.063             0.39676       728.45990            8.58 100.0   0.0   0.0   0.099  15.4      75.3 193.9 143.0 179.8 360.0 142.5 113.4
 0  1.61     0.469      36.1      45.5      11.4      5.59217  29257. -16.2062   3.7331   6.065             0.39582       726.73199            8.58 100.0   0.0   0.0   0.099  15.5      75.1 193.9 142.6 179.9 360.0 142.3 113.3
 0  1.62     0.471      36.2      45.8      11.4      5.58902  29237. -16.2811   3.7524   6.066             0.39487       724.98810            8.58 100.0   0.0   0.0   0.099  15.5      74.9 193.9 142.3 180.0 360.0 142.2 113.3
 0  1.63     0.473      36.3      46.1      11.3      5.58584  29216. -16.3561   3.7718   6.067             0.39392       723.23022            8.59 100.0   0.0   0.0   0.099  15.6      74.6 193.9 141.9 180.0 360.0 142.0 113.2
 0  1.64     0.475      36.4      46.3      11.3      5.58262  29196. -16.4313   3.7912   6.068             0.39295       721.45825            8.59 100.0   0.0   0.0   0.100  15.6      74.4 193.9 141.6 180.1 360.0 141.8 113.1
 0  1.65     0.477      36.5      46.6      11.3      5.57937  29175. -16.5067   3.8107   6.069             0.39198       719.67157            8.59 100.0   0.0   0.0   0.100  15.6      74.2 193.9 141.2 180.2 360.0 141.6 113.1
 0  1.65     0.479      36.6      46.9      11.2      5.57607  29154. -16.5823   3.8303   6.071             0.39100       717.86969            8.60 100.0   0.0   0.0   0.100  15.7      74.0 193.9 140.9 180.2 360.0 141.4 113.0
 0  1.66     0.481      36.7      47.2      11.2      5.57274  29133. -16.6580   3.8499   6.072             0.39001       716.05280            8.60 100.0   0.0   0.0   0.100  15.7      73.8 193.9 140.5 180.3 360.0 141.3 113.0
 0  1.67     0.484      36.8      47.5      11.2      5.56936  29111. -16.7339   3.8696   6.073             0.38901       714.22095            8.61 100.0   0.0   0.0   0.101  15.8      73.6 193.9 140.2 180.4 360.0 141.1 112.9
 0  1.68     0.486      36.9      47.8      11.2      5.56595  29090. -16.8100   3.8893   6.074             0.38800       712.37341            8.61 100.0   0.0   0.0   0.101  15.8      73.4 194.0 139.8 180.4 360.0 140.9 112.8
 0  1.69     0.488      37.0      48.1      11.1      5.56250  29068. -16.8863   3.9091   6.075             0.38699       710.51154            8.62 100.0   0.0   0.0   0.101  15.9      73.2 194.0 139.5 180.5 360.0 140.7 112.8
 0  1.70     0.490      37.1      48.4      11.1      5.55900  29045. -16.9628   3.9290   6.076             0.38597       708.63220            8.62 100.0   0.0   0.0   0.101  15.9      73.0 194.0 139.1 180.6 360.0 140.5 112.7
 0  1.70     0.492      37.2      48.7      11.1      5.55546  29023. -17.0395   3.9489   6.077             0.38493       706.73761            8.63 100.0   0.0   0.0   0.102  15.9      72.8 194.0 138.8 180.7 360.0 140.3 112.6
 0  1.71     0.495      37.3      49.1      11.0      5.55187  29000. -17.1163   3.9690   6.078             0.38389       704.82678            8.63 100.0   0.0   0.0   0.102  16.0      72.5 194.0 138.4 180.8 360.0 140.2 112.6
 0  1.72     0.497      37.4      49.4      11.0      5.54825  28977. -17.1934   3.9890   6.079             0.38284       702.90070            8.63 100.0   0.0   0.0   0.102  16.0      72.3 194.0 138.1 180.8 360.0 140.0 112.5
 0  1.73     0.499      37.5      49.7      11.0      5.54458  28953. -17.2707   4.0092   6.081             0.38179       700.95801            8.64 100.0   0.0   0.0   0.102  16.1      72.1 194.0 137.8 180.9 360.0 139.8 112.4
 0  1.74     0.501      37.6      50.1      10.9      5.54086  28930. -17.3482   4.0294   6.082             0.38072       698.99829            8.64 100.0   0.0   0.0   0.103  16.1      71.9 194.0 137.4 181.0 360.0 139.6 112.4
 0  1.75     0.503      37.8      50.5      10.9      5.53710  28906. -17.4259   4.0497   6.083             0.37964       697.02264            8.65 100.0   0.0   0.0   0.103  16.2      71.7 194.0 137.1 181.1 360.0 139.4 112.3
 0  1.76     0.506      37.9      50.8      10.9      5.53329  28882. -17.5038   4.0701   6.084             0.37856       695.02991            8.65 100.0   0.0   0.0   0.103  16.2      71.5 194.0 136.7 181.2 360.0 139.2 112.2
 0  1.76     0.508      38.0      51.2      10.8      5.52944  28857. -17.5820   4.0906   6.085             0.37746       693.02039            8.66 100.0   0.0   0.0   0.104  16.3      71.3 194.0 136.4 181.2 360.0 139.0 112.2
 0  1.77     0.510      38.1      51.6      10.8      5.52553  28832. -17.6604   4.1111   6.086             0.37636       690.99359            8.66 100.0   0.0   0.0   0.104  16.4      71.1 194.0 136.0 181.3 360.0 138.8 112.1
