TRACE (ray tracing) @ frequency of    1700.00     Hz
Reg Path(Re)  TimeG(s) %dTimeG/T %dPath/WL    WL(km)    R(Re) Alt(km)    Lat^o   Long^o     L(Re)         F/Fge           F/FgH         n(cm-3)       %H+  %He+   %O+ LHR/kHz   RefrInd VeK^o AzK^o ThK^o ThG^o PhK^o Gen^o Res^o
 0  1.51     0.455      80.3      261.      4.48      4.89670  24826.  13.5027  -3.0540   5.179             0.24593       451.52512            9.63 100.0   0.0   0.0   0.157  39.4      51.3  13.8  72.9 -11.3 360.0  60.5  75.8
 0  1.53     0.460      81.4      268.      4.44      4.88331  24741.  13.6481  -3.0906   5.171             0.24347       447.01440            9.66 100.0   0.0   0.0   0.158  39.7      51.4  13.8  73.1 -11.2 360.0  60.9  75.9
 0  1.55     0.465      82.5      275.      4.40      4.86965  24654.  13.7960  -3.1280   5.163             0.24099       442.44901            9.68 100.0   0.0   0.0   0.160  40.1      51.4  13.8  73.3 -11.2 360.0  61.2  76.1
 0  1.57     0.470      83.6      282.      4.36      4.85571  24565.  13.9466  -3.1661   5.155             0.23847       437.82785            9.71 100.0   0.0   0.0   0.161  40.5      51.4  13.8  73.5 -11.1 360.0  61.5  76.2
 0  1.59     0.475      84.8      290.      4.32      4.84149  24474.  14.0999  -3.2049   5.147             0.23592       433.14972            9.74 100.0   0.0   0.0   0.163  40.8      51.4  13.8  73.7 -11.0 360.0  61.8  76.4
 0  1.61     0.480      86.1      299.      4.28      4.82696  24382.  14.2560  -3.2445   5.139             0.23334       428.41113            9.76 100.0   0.0   0.0   0.165  41.2      51.5  13.8  73.9 -10.9 360.0  62.2  76.5
 0  1.63     0.485      87.3      307.      4.24      4.81213  24287.  14.4151  -3.2849   5.130             0.23073       423.61273            9.79 100.0   0.0   0.0   0.166  41.6      51.5  13.8  74.1 -10.8 360.0  62.5  76.7
 0  1.65     0.490      88.7      316.      4.19      4.79697  24190.  14.5773  -3.3261   5.121             0.22808       418.75217            9.82 100.0   0.0   0.0   0.168  42.0      51.5  13.8  74.4 -10.7 360.0  62.9  76.8
 0  1.67     0.495      71.9      260.      4.16      4.78335  24104.  14.7227  -3.3631   5.114             0.22572       414.42273            9.85 100.0   0.0   0.0   0.170  42.4      51.6  13.8  74.5 -10.6 360.0  63.2  77.0
 0  1.69     0.499      72.8      266.      4.12      4.77073  24023.  14.8570  -3.3974   5.106             0.22355       410.44354            9.87 100.0   0.0   0.0   0.171  42.8      51.6  13.9  74.7 -10.5 360.0  63.4  77.1
 0  1.70     0.503      73.7      272.      4.09      4.75789  23942.  14.9936  -3.4323   5.099             0.22136       406.42184            9.90 100.0   0.0   0.0   0.173  43.1      51.6  13.9  74.9 -10.5 360.0  63.7  77.2
 0  1.72     0.508      74.7      279.      4.06      4.74481  23858.  15.1324  -3.4678   5.092             0.21915       402.35648            9.92 100.0   0.0   0.0   0.175  43.5      51.7  13.9  75.1 -10.4 360.0  64.0  77.3
 0  1.74     0.512      75.7      286.      4.02      4.73148  23773.  15.2736  -3.5039   5.084             0.21691       398.24710            9.95 100.0   0.0   0.0   0.176  43.8      51.7  13.9  75.2 -10.3 360.0  64.3  77.5
 0  1.76     0.516      76.7      294.      3.99      4.71789  23687.  15.4172  -3.5407   5.077             0.21465       394.09250            9.98 100.0   0.0   0.0   0.178  44.2      51.7  13.9  75.4 -10.2 360.0  64.6  77.6
 0  1.78     0.521      77.8      302.      3.95      4.70405  23598.  15.5633  -3.5783   5.069             0.21236       389.89145           10.01 100.0   0.0   0.0   0.180  44.6      51.8  13.9  75.6 -10.1 360.0  64.9  77.7
 0  1.79     0.526      78.8      310.      3.92      4.68993  23509.  15.7121  -3.6165   5.061             0.21005       385.64282           10.04 100.0   0.0   0.0   0.182  45.0      51.8  13.9  75.8 -10.0 360.0  65.2  77.9
 0  1.81     0.530      80.0      318.      3.88      4.67552  23417.  15.8636  -3.6555   5.053             0.20770       381.34604           10.07 100.0   0.0   0.0   0.184  45.4      51.9  13.9  76.0  -9.9 360.0  65.5  78.0
 0  1.83     0.535      81.1      327.      3.85      4.66082  23323.  16.0179  -3.6953   5.045             0.20534       376.99850           10.10 100.0   0.0   0.0   0.186  45.8      51.9  13.9  76.1  -9.8 360.0  65.8  78.2
 0  1.85     0.540      82.3      336.      3.81      4.64582  23228.  16.1752  -3.7359   5.037             0.20294       372.60074           10.13 100.0   0.0   0.0   0.188  46.3      52.0  13.9  76.3  -9.7 360.0  66.1  78.3
 0  1.87     0.545      83.6      346.      3.78      4.63050  23130.  16.3355  -3.7774   5.028             0.20052       368.15060           10.16 100.0   0.0   0.0   0.190  46.7      52.0  14.0  76.5  -9.6 360.0  66.4  78.4
 0  1.89     0.550      84.9      356.      3.74      4.61484  23030.  16.4989  -3.8198   5.020             0.19806       363.64691           10.20 100.0   0.0   0.0   0.192  47.2      52.1  14.0  76.7  -9.5 360.0  66.7  78.6
 0  1.91     0.554      68.9      293.      3.71      4.60046  22939.  16.6489  -3.8587   5.012             0.19583       359.54626           10.23 100.0   0.0   0.0   0.194  47.6      52.1  14.0  76.8  -9.4   0.0  66.9  78.7
 0  1.93     0.558      69.7      300.      3.68      4.58744  22856.  16.7845  -3.8940   5.005             0.19383       355.86328           10.26 100.0   0.0   0.0   0.196  48.0      52.2  14.0  77.0  -9.3   0.0  67.2  78.8
 0  1.95     0.562      70.6      307.      3.65      4.57417  22771.  16.9224  -3.9299   4.998             0.19180       352.14267           10.29 100.0   0.0   0.0   0.198  48.4      52.2  14.0  77.1  -9.3   0.0  67.4  78.9
 0  1.97     0.567      71.6      315.      3.62      4.56067  22685.  17.0627  -3.9665   4.990             0.18975       348.38489           10.32 100.0   0.0   0.0   0.200  48.8      52.3  14.0  77.3  -9.2 360.0  67.7  79.1
 0  1.98     0.571      72.5      323.      3.58      4.54691  22597.  17.2054  -4.0038   4.983             0.18768       344.58859           10.35 100.0   0.0   0.0   0.202  49.2      52.3  14.0  77.4  -9.1 360.0  68.0  79.2
 0  2.00     0.575      73.5      332.      3.55      4.53289  22508.  17.3506  -4.0418   4.975             0.18560       340.75302           10.38 100.0   0.0   0.0   0.204  49.6      52.4  14.0  77.6  -9.0   0.0  68.2  79.3
 0  2.02     0.580      74.6      341.      3.52      4.51859  22417.  17.4985  -4.0805   4.968             0.18348       336.87683           10.41 100.0   0.0   0.0   0.206  50.1      52.4  14.0  77.7  -8.9   0.0  68.5  79.4
 0  2.04     0.584      75.6      350.      3.49      4.50402  22324.  17.6491  -4.1201   4.960             0.18135       332.96048           10.45 100.0   0.0   0.0   0.208  50.5      52.5  14.1  77.9  -8.8   0.0  68.7  79.6
 0  2.06     0.588      76.7      360.      3.46      4.48915  22229.  17.8025  -4.1604   4.952             0.17919       329.00040           10.48 100.0   0.0   0.0   0.210  51.0      52.6  14.1  78.1  -8.7   0.0  69.0  79.7
 0  2.08     0.593      77.9      370.      3.43      4.47398  22133.  17.9588  -4.2016   4.944             0.17701       324.99738           10.52 100.0   0.0   0.0   0.213  51.4      52.6  14.1  78.2  -8.6   0.0  69.3  79.8
 0  2.10     0.598      79.1      380.      3.40      4.45850  22034.  18.1183  -4.2437   4.936             0.17481       320.94937           10.56 100.0   0.0   0.0   0.215  51.9      52.7  14.1  78.4  -8.5   0.0  69.5  79.9
 0  2.12     0.602      80.3      392.      3.36      4.44268  21933.  18.2809  -4.2867   4.928             0.17258       316.85620           10.59 100.0   0.0   0.0   0.218  52.4      52.8  14.1  78.5  -8.4   0.0  69.8  80.1
 0  2.14     0.607      65.2      322.      3.33      4.42718  21835.  18.4401  -4.3289   4.919             0.17042       312.88226           10.63 100.0   0.0   0.0   0.220  52.9      52.8  14.1  78.7  -8.3   0.0  70.1  80.2
 0  2.16     0.611      66.1      330.      3.30      4.41400  21751.  18.5752  -4.3647   4.912             0.16859       309.53671           10.67 100.0   0.0   0.0   0.223  53.4      52.9  14.1  78.8  -8.2   0.0  70.3  80.3
 0  2.17     0.615      66.9      338.      3.28      4.40060  21665.  18.7126  -4.4013   4.906             0.16675       306.16019           10.70 100.0   0.0   0.0   0.225  53.8      52.9  14.1  78.9  -8.1   0.0  70.5  80.4
 0  2.19     0.619      67.8      347.      3.25      4.38695  21578.  18.8524  -4.4385   4.898             0.16490       302.75073           10.73 100.0   0.0   0.0   0.227  54.2      53.0  14.2  79.1  -8.0   0.0  70.7  80.5
 0  2.21     0.623      68.7      356.      3.22      4.37304  21490.  18.9947  -4.4764   4.891             0.16302       299.30832           10.77 100.0   0.0   0.0   0.229  54.7      53.1  14.2  79.2  -8.0   0.0  71.0  80.6
 0  2.23     0.627      69.7      365.      3.20      4.35887  21399.  19.1394  -4.5151   4.884             0.16113       295.83258           10.81 100.0   0.0   0.0   0.232  55.2      53.1  14.2  79.3  -7.9   0.0  71.2  80.7
 0  2.25     0.631      70.7      375.      3.17      4.34443  21307.  19.2868  -4.5546   4.876             0.15922       292.32172           10.84 100.0   0.0   0.0   0.234  55.7      53.2  14.2  79.5  -7.8   0.0  71.4  80.8
 0  2.26     0.635      71.7      385.      3.14      4.32971  21214.  19.4370  -4.5949   4.869             0.15729       288.77643           10.88 100.0   0.0   0.0   0.237  56.2      53.3  14.2  79.6  -7.7   0.0  71.7  81.0
 0  2.28     0.639      72.7      395.      3.11      4.31470  21118.  19.5900  -4.6360   4.861             0.15533       285.19427           10.92 100.0   0.0   0.0   0.240  56.7      53.4  14.2  79.7  -7.6   0.0  71.9  81.1
 0  2.30     0.644      73.8      407.      3.08      4.29938  21020.  19.7459  -4.6780   4.853             0.15336       281.57550           10.96 100.0   0.0   0.0   0.242  57.2      53.4  14.2  79.9  -7.5   0.0  72.1  81.2
 0  2.32     0.648      75.0      418.      3.05      4.28375  20921.  19.9050  -4.7209   4.845             0.15137       277.91855           11.01 100.0   0.0   0.0   0.245  57.7      53.5  14.3  80.0  -7.4   0.0  72.4  81.3
 0  2.34     0.652      76.1      431.      3.03      4.26779  20819.  20.0672  -4.7648   4.837             0.14936       274.22253           11.05 100.0   0.0   0.0   0.248  58.3      53.6  14.3  80.1  -7.3   0.0  72.6  81.4
 0  2.36     0.657      77.3      443.      3.00      4.25148  20715.  20.2328  -4.8097   4.829             0.14732       270.48639           11.10 100.0   0.0   0.0   0.251  58.9      53.7  14.3  80.3  -7.2   0.0  72.9  81.5
 0  2.38     0.661      62.7      364.      2.97      4.23751  20626.  20.3746  -4.8482   4.822             0.14560       267.31635           11.13 100.0   0.0   0.0   0.254  59.4      53.7  14.3  80.4  -7.1   0.0  73.1  81.6
 0  2.40     0.664      63.6      373.      2.95      4.22396  20540.  20.5121  -4.8856   4.815             0.14394       264.26965           11.17 100.0   0.0   0.0   0.256  59.8      53.8  14.3  80.5  -7.0   0.0  73.3  81.7
 0  2.42     0.668      64.4      382.      2.92      4.21017  20452.  20.6519  -4.9237   4.808             0.14226       261.19495           11.21 100.0   0.0   0.0   0.259  60.3      53.9  14.3  80.6  -7.0   0.0  73.5  81.8
 0  2.43     0.672      65.3      392.      2.90      4.19612  20362.  20.7941  -4.9625   4.801             0.14057       258.09250           11.25 100.0   0.0   0.0   0.262  60.8      54.0  14.3  80.7  -6.9   0.0  73.7  81.9
 0  2.45     0.676      66.2      402.      2.87      4.18181  20271.  20.9390  -5.0022   4.794             0.13887       254.96130           11.30 100.0   0.0   0.0   0.265  61.4      54.0  14.3  80.8  -6.8   0.0  73.9  82.0
 0  2.47     0.680      67.2      413.      2.85      4.16722  20178.  21.0865  -5.0426   4.787             0.13715       251.79980           11.34 100.0   0.0   0.0   0.268  61.9      54.1  14.4  80.9  -6.7   0.0  74.1  82.1
 0  2.49     0.684      68.2      424.      2.82      4.15235  20084.  21.2368  -5.0839   4.779             0.13541       248.60863           11.38 100.0   0.0   0.0   0.271  62.5      54.2  14.4  81.1  -6.6   0.0  74.3  82.2
 0  2.51     0.688      69.2      436.      2.80      4.13719  19987.  21.3900  -5.1261   4.772             0.13365       245.38637           11.43 100.0   0.0   0.0   0.274  63.0      54.3  14.4  81.2  -6.5   0.0  74.5  82.3
 0  2.53     0.692      70.2      448.      2.77      4.12172  19888.  21.5462  -5.1692   4.764             0.13188       242.13223           11.48 100.0   0.0   0.0   0.277  63.6      54.4  14.4  81.3  -6.4   0.0  74.7  82.4
 0  2.55     0.696      71.3      461.      2.75      4.10593  19788.  21.7055  -5.2132   4.757             0.13009       238.84573           11.53 100.0   0.0   0.0   0.280  64.2      54.4  14.4  81.4  -6.3   0.0  74.9  82.5
 0  2.57     0.700      72.5      475.      2.72      4.08981  19685.  21.8681  -5.2583   4.749             0.12828       235.52567           11.58 100.0   0.0   0.0   0.284  64.8      54.5  14.4  81.5  -6.3   0.0  75.1  82.6
 0  2.59     0.704      58.8      390.      2.70      4.07500  19591.  22.0173  -5.2997   4.741             0.12664       232.50851           11.62 100.0   0.0   0.0   0.287  65.4      54.6  14.5  81.6  -6.2   0.0  75.3  82.7
 0  2.60     0.708      59.6      400.      2.67      4.06160  19505.  22.1523  -5.3373   4.735             0.12516       229.80251           11.67 100.0   0.0   0.0   0.290  65.9      54.7  14.5  81.7  -6.1   0.0  75.5  82.8
 0  2.62     0.711      60.4      410.      2.65      4.04796  19419.  22.2896  -5.3756   4.728             0.12368       227.07358           11.71 100.0   0.0   0.0   0.293  66.5      54.8  14.5  81.8  -6.0   0.0  75.7  82.9
 0  2.64     0.715      61.3      420.      2.63      4.03407  19330.  22.4293  -5.4147   4.721             0.12218       224.32082           11.76 100.0   0.0   0.0   0.296  67.0      54.8  14.5  81.9  -5.9   0.0  75.9  83.0
 0  2.65     0.718      62.1      431.      2.61      4.01993  19240.  22.5716  -5.4545   4.715             0.12067       221.54408           11.80 100.0   0.0   0.0   0.299  67.6      54.9  14.5  82.0  -5.9   0.0  76.0  83.1
 0  2.67     0.722      63.0      442.      2.59      4.00552  19148.  22.7165  -5.4952   4.708             0.11914       218.74261           11.85 100.0   0.0   0.0   0.302  68.2      55.0  14.5  82.1  -5.8   0.0  76.2  83.2
 0  2.69     0.726      64.0      454.      2.56      3.99084  19055.  22.8640  -5.5367   4.700             0.11760       215.91649           11.90 100.0   0.0   0.0   0.306  68.8      55.1  14.5  82.2  -5.7   0.0  76.4  83.2
 0  2.71     0.730      64.9      466.      2.54      3.97587  18959.  23.0143  -5.5791   4.693             0.11605       213.06430           11.95 100.0   0.0   0.0   0.309  69.4      55.2  14.6  82.3  -5.6   0.0  76.6  83.3
 0  2.73     0.734      65.9      479.      2.52      3.96061  18862.  23.1676  -5.6224   4.686             0.11448       210.18568           12.01 100.0   0.0   0.0   0.313  70.0      55.3  14.6  82.4  -5.5   0.0  76.8  83.4
 0  2.75     0.737      66.9      493.      2.50      3.94504  18763.  23.3239  -5.6667   4.678             0.11290       207.27975           12.06 100.0   0.0   0.0   0.316  70.7      55.4  14.6  82.5  -5.5   0.0  77.0  83.5
 0  2.77     0.741      68.0      507.      2.47      3.92915  18662.  23.4833  -5.7120   4.671             0.11130       204.34621           12.12 100.0   0.0   0.0   0.320  71.3      55.4  14.6  82.6  -5.4   0.0  77.1  83.6
 0  2.79     0.745      69.1      522.      2.45      3.91293  18558.  23.6460  -5.7583   4.663             0.10969       201.38380           12.17 100.0   0.0   0.0   0.324  72.0      55.5  14.6  82.7  -5.3   0.0  77.3  83.7
 0  2.80     0.749      56.1      428.      2.43      3.89902  18470.  23.7854  -5.7981   4.656             0.10832       198.87256           12.23 100.0   0.0   0.0   0.328  72.6      55.6  14.7  82.8  -5.2   0.0  77.5  83.8
 0  2.82     0.752      56.9      439.      2.41      3.88555  18384.  23.9204  -5.8367   4.650             0.10701       196.46161           12.28 100.0   0.0   0.0   0.331  73.2      55.7  14.7  82.9  -5.1   0.0  77.6  83.9
 0  2.84     0.756      57.6      450.      2.39      3.87184  18297.  24.0577  -5.8761   4.644             0.10568       194.03116           12.33 100.0   0.0   0.0   0.334  73.8      55.8  14.7  82.9  -5.1   0.0  77.8  83.9
 0  2.85     0.759      58.5      461.      2.37      3.85788  18208.  24.1975  -5.9162   4.637             0.10435       191.58055           12.38 100.0   0.0   0.0   0.338  74.4      55.9  14.7  83.0  -5.0   0.0  78.0  84.0
 0  2.87     0.762      59.3      473.      2.35      3.84367  18117.  24.3399  -5.9572   4.630             0.10300       189.10957           12.43 100.0   0.0   0.0   0.342  75.1      56.0  14.7  83.1  -4.9   0.0  78.1  84.1
 0  2.89     0.766      60.2      486.      2.33      3.82919  18025.  24.4848  -5.9991   4.623             0.10164       186.61777           12.49 100.0   0.0   0.0   0.345  75.7      56.0  14.7  83.2  -4.9   0.0  78.3  84.2
 0  2.91     0.770      61.1      499.      2.31      3.81443  17931.  24.6325  -6.0418   4.616             0.10027       184.10426           12.55 100.0   0.0   0.0   0.349  76.4      56.1  14.8  83.3  -4.8   0.0  78.4  84.2
 0  2.92     0.773      62.0      513.      2.29      3.79939  17835.  24.7830  -6.0854   4.609             0.09889       181.56926           12.61 100.0   0.0   0.0   0.353  77.1      56.2  14.8  83.4  -4.7   0.0  78.6  84.3
 0  2.94     0.777      63.0      527.      2.27      3.78405  17737.  24.9364  -6.1301   4.602             0.09750       179.01147           12.67 100.0   0.0   0.0   0.357  77.8      56.3  14.8  83.4  -4.6   0.0  78.8  84.4
 0  2.96     0.781      64.0      542.      2.25      3.76840  17637.  25.0929  -6.1757   4.595             0.09610       176.43080           12.73 100.0   0.0   0.0   0.361  78.5      56.4  14.8  83.5  -4.6   0.0  78.9  84.5
 0  2.98     0.784      65.1      558.      2.22      3.75243  17536.  25.2526  -6.2223   4.587             0.09468       173.82634           12.80 100.0   0.0   0.0   0.366  79.3      56.5  14.8  83.6  -4.5   0.0  79.1  84.6
 0  3.00     0.788      52.8      457.      2.21      3.73908  17451.  25.3860  -6.2614   4.581             0.09350       171.67279           12.85 100.0   0.0   0.0   0.369  79.9      56.6  14.8  83.7  -4.4   0.0  79.2  84.6
 0  3.01     0.791      53.6      468.      2.19      3.72583  17366.  25.5184  -6.3003   4.575             0.09235       169.55582           12.91 100.0   0.0   0.0   0.373  80.6      56.7  14.9  83.8  -4.4   0.0  79.4  84.7
 0  3.03     0.794      54.3      480.      2.17      3.71236  17280.  25.6530  -6.3400   4.569             0.09119       167.42265           12.97 100.0   0.0   0.0   0.377  81.2      56.8  14.9  83.8  -4.3   0.0  79.5  84.8
 0  3.05     0.797      55.1      492.      2.15      3.69864  17193.  25.7901  -6.3804   4.562             0.09002       165.27272           13.03 100.0   0.0   0.0   0.381  81.9      56.9  14.9  83.9  -4.2   0.0  79.6  84.8
 0  3.06     0.800      55.9      504.      2.14      3.68468  17104.  25.9295  -6.4216   4.556             0.08884       163.10605           13.09 100.0   0.0   0.0   0.385  82.6      56.9  14.9  84.0  -4.2   0.0  79.8  84.9
 0  3.08     0.804      56.7      517.      2.12      3.67046  17014.  26.0715  -6.4638   4.549             0.08765       160.92201           13.15 100.0   0.0   0.0   0.389  83.3      57.0  14.9  84.0  -4.1   0.0  79.9  85.0
 0  3.10     0.807      57.6      531.      2.10      3.65598  16921.  26.2161  -6.5067   4.542             0.08645       158.72046           13.21 100.0   0.0   0.0   0.393  84.0      57.1  15.0  84.1  -4.0   0.0  80.0  85.0
 0  3.11     0.810      58.5      545.      2.08      3.64122  16827.  26.3635  -6.5507   4.536             0.08524       156.50073           13.28 100.0   0.0   0.0   0.397  84.8      57.2  15.0  84.2  -4.0   0.0  80.2  85.1
 0  3.13     0.814      59.4      560.      2.06      3.62617  16731.  26.5136  -6.5955   4.529             0.08402       154.26274           13.35 100.0   0.0   0.0   0.402  85.5      57.3  15.0  84.3  -3.9   0.0  80.3  85.2
 0  3.15     0.817      60.4      576.      2.04      3.61083  16634.  26.6667  -6.6414   4.522             0.08279       152.00597           13.42 100.0   0.0   0.0   0.407  86.3      57.4  15.0  84.3  -3.8   0.0  80.5  85.3
 0  3.17     0.821      61.4      593.      2.02      3.59519  16534.  26.8229  -6.6884   4.514             0.08155       149.73010           13.50 100.0   0.0   0.0   0.411  87.2      57.5  15.0  84.4  -3.8   0.0  80.6  85.3
 0  3.18     0.824      49.8      485.      2.01      3.58244  16453.  26.9501  -6.7267   4.508             0.08055       147.89577           13.56 100.0   0.0   0.0   0.415  87.8      57.6  15.0  84.5  -3.7   0.0  80.7  85.4
 0  3.20     0.827      50.5      497.      1.99      3.56948  16370.  27.0794  -6.7657   4.503             0.07955       146.04820           13.62 100.0   0.0   0.0   0.419  88.5      57.7  15.1  84.5  -3.6   0.0  80.8  85.4
 0  3.22     0.830      51.2      508.      1.98      3.55630  16286.  27.2108  -6.8055   4.496             0.07853       144.18764           13.68 100.0   0.0   0.0   0.423  89.2      57.8  15.1  84.6  -3.6   0.0  81.0  85.5
 0  3.23     0.833      52.0      521.      1.96      3.54290  16201.  27.3446  -6.8461   4.490             0.07751       142.31393           13.75 100.0   0.0   0.0   0.427  90.0      57.8  15.1  84.6  -3.5   0.0  81.1  85.6
 0  3.25     0.836      52.7      534.      1.94      3.52926  16114.  27.4806  -6.8875   4.484             0.07648       140.42641           13.82 100.0   0.0   0.0   0.432  90.7      57.9  15.1  84.7  -3.5   0.0  81.2  85.6
 0  3.26     0.839      53.5      548.      1.93      3.51538  16025.  27.6192  -6.9298   4.478             0.07545       138.52477           13.89 100.0   0.0   0.0   0.436  91.5      58.0  15.1  84.8  -3.4   0.0  81.3  85.7
 0  3.28     0.842      54.4      562.      1.91      3.50125  15935.  27.7602  -6.9729   4.471             0.07441       136.60895           13.96 100.0   0.0   0.0   0.441  92.3      58.1  15.2  84.8  -3.4   0.0  81.4  85.7
 0  3.30     0.846      55.2      577.      1.89      3.48685  15844.  27.9038  -7.0169   4.465             0.07335       134.67885           14.04 100.0   0.0   0.0   0.445  93.1      58.2  15.2  84.9  -3.3   0.0  81.6  85.8
 0  3.32     0.849      56.1      592.      1.88      3.47219  15750.  28.0501  -7.0619   4.458             0.07230       132.73380           14.12 100.0   0.0   0.0   0.450  93.9      58.3  15.2  84.9  -3.2   0.0  81.7  85.9
 0  3.33     0.852      57.0      608.      1.86      3.45725  15655.  28.1991  -7.1079   4.451             0.07123       130.77359           14.20 100.0   0.0   0.0   0.455  94.8      58.4  15.2  85.0  -3.2   0.0  81.8  85.9
 0  3.35     0.855      46.3      499.      1.85      3.44355  15568.  28.3358  -7.1502   4.445             0.07026       128.99637           14.27 100.0   0.0   0.0   0.460  95.6      58.5  15.2  85.1  -3.1   0.0  81.9  86.0
 0  3.36     0.858      47.0      510.      1.83      3.43117  15489.  28.4593  -7.1885   4.439             0.06939       127.40585           14.34 100.0   0.0   0.0   0.464  96.3      58.6  15.3  85.1  -3.1   0.0  82.0  86.0
 0  3.38     0.861      47.6      522.      1.82      3.41859  15409.  28.5848  -7.2275   4.434             0.06852       125.80508           14.41 100.0   0.0   0.0   0.468  97.1      58.7  15.3  85.2  -3.0   0.0  82.1  86.1
 0  3.39     0.864      48.3      535.      1.80      3.40580  15327.  28.7124  -7.2672   4.428             0.06764       124.19398           14.48 100.0   0.0   0.0   0.472  97.8      58.7  15.3  85.2  -3.0 360.0  82.2  86.1
 0  3.41     0.866      49.0      547.      1.79      3.39281  15245.  28.8421  -7.3077   4.422             0.06676       122.57233           14.56 100.0   0.0   0.0   0.477  98.6      58.8  15.3  85.3  -2.9 360.0  82.3  86.2
 0  3.42     0.869      49.7      560.      1.77      3.37959  15160.  28.9740  -7.3491   4.416             0.06587       120.93986           14.63 100.0   0.0   0.0   0.482  99.4      58.9  15.3  85.3  -2.9 360.0  82.4  86.2
 0  3.44     0.872      50.5      574.      1.76      3.36615  15075.  29.1081  -7.3912   4.410             0.06498       119.29637           14.71 100.0   0.0   0.0   0.486  100.      59.0  15.4  85.4  -2.8 360.0  82.5  86.3
 0  3.46     0.875      51.3      589.      1.74      3.35247  14988.  29.2447  -7.4342   4.403             0.06407       117.64148           14.79 100.0   0.0   0.0   0.491  101.      59.1  15.4  85.4  -2.8 360.0  82.6  86.3
 0  3.47     0.878      52.1      604.      1.73      3.33855  14899.  29.3836  -7.4781   4.397             0.06317       115.97528           14.88 100.0   0.0   0.0   0.496  102.      59.2  15.4  85.5  -2.7 360.0  82.7  86.4
 0  3.49     0.881      52.9      620.      1.71      3.32438  14809.  29.5251  -7.5229   4.391             0.06225       114.29735           14.97 100.0   0.0   0.0   0.501  103.      59.3  15.4  85.5  -2.7 360.0  82.8  86.4
 0  3.51     0.885      53.8      636.      1.70      3.30994  14717.  29.6693  -7.5686   4.384             0.06133       112.60747           15.06 100.0   0.0   0.0   0.506  104.      59.4  15.4  85.6  -2.6 360.0  83.0  86.5
 0  3.52     0.888      54.7      654.      1.68      3.29524  14623.  29.8161  -7.6154   4.377             0.06041       110.90533           15.15 100.0   0.0   0.0   0.512  105.      59.5  15.5  85.6  -2.6 360.0  83.1  86.5
 0  3.54     0.891      55.7      672.      1.67      3.28025  14527.  29.9658  -7.6632   4.371             0.05947       109.19063           15.24 100.0   0.0   0.0   0.517  106.      59.6  15.5  85.7  -2.5 360.0  83.2  86.6
 0  3.56     0.894      45.3      551.      1.65      3.26682  14442.  30.0999  -7.7062   4.365             0.05864       107.67145           15.33 100.0   0.0   0.0   0.522  107.      59.7  15.5  85.7  -2.4   0.0  83.3  86.6
 0  3.57     0.897      45.9      564.      1.64      3.25441  14363.  30.2240  -7.7461   4.359             0.05789       106.28151           15.41 100.0   0.0   0.0   0.527  108.      59.8  15.5  85.8  -2.4   0.0  83.4  86.7
 0  3.58     0.899      46.6      577.      1.63      3.24180  14282.  30.3501  -7.7867   4.353             0.05713       104.88258           15.50 100.0   0.0   0.0   0.531  108.      59.8  15.6  85.8  -2.4   0.0  83.4  86.7
 0  3.60     0.902      47.3      591.      1.61      3.22898  14201.  30.4783  -7.8281   4.347             0.05636       103.47515           15.59 100.0   0.0   0.0   0.536  109.      59.9  15.6  85.9  -2.3   0.0  83.5  86.8
 0  3.61     0.905      48.0      605.      1.60      3.21594  14118.  30.6085  -7.8703   4.341             0.05559       102.05913           15.67 100.0   0.0   0.0   0.541  110.      60.0  15.6  85.9  -2.3   0.0  83.6  86.8
 0  3.63     0.908      48.8      620.      1.59      3.20269  14033.  30.7410  -7.9133   4.335             0.05481       100.63464           15.77 100.0   0.0   0.0   0.546  111.      60.1  15.6  85.9  -2.2   0.0  83.7  86.9
 0  3.65     0.911      49.6      635.      1.57      3.18921  13947.  30.8758  -7.9572   4.329             0.05403        99.20111           15.86 100.0   0.0   0.0   0.551  112.      60.2  15.6  86.0  -2.2   0.0  83.8  86.9
 0  3.66     0.914      50.4      652.      1.56      3.17550  13860.  31.0129  -8.0020   4.323             0.05325        97.75848           15.96 100.0   0.0   0.0   0.557  113.      60.3  15.7  86.0  -2.1   0.0  83.9  86.9
 0  3.68     0.917      51.2      668.      1.55      3.16155  13771.  31.1525  -8.0478   4.317             0.05245        96.30666           16.06 100.0   0.0   0.0   0.562  114.      60.4  15.7  86.1  -2.1   0.0  84.0  87.0
 0  3.69     0.920      52.1      686.      1.53      3.14734  13681.  31.2946  -8.0945   4.310             0.05166        94.84571           16.17 100.0   0.0   0.0   0.568  115.      60.5  15.7  86.1  -2.0   0.0  84.1  87.0
 0  3.71     0.922      42.3      561.      1.52      3.13492  13602.  31.4190  -8.1355   4.305             0.05097        93.58160           16.26 100.0   0.0   0.0   0.572  116.      60.6  15.7  86.2  -2.0   0.0  84.1  87.1
 0  3.72     0.925      42.9      574.      1.51      3.12319  13527.  31.5364  -8.1743   4.299             0.05033        92.39951           16.35 100.0   0.0   0.0   0.577  117.      60.6  15.8  86.2  -2.0   0.0  84.2  87.1
 0  3.74     0.927      43.5      586.      1.50      3.11128  13451.  31.6557  -8.2139   4.294             0.04968        91.21118           16.44 100.0   0.0   0.0   0.582  118.      60.7  15.8  86.2  -1.9   0.0  84.3  87.2
